iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CMR,Africa,Cameroon,2020-05-26,5436.0,546.0,272.429,175.0,10.0,5.0,199.675,20.056,10.007,6.428,0.367,0.184,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-05-27,5436.0,0.0,243.286,175.0,0.0,4.143,199.675,0.0,8.936,6.428,0.0,0.152,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-05-28,5436.0,0.0,164.0,175.0,0.0,2.714,199.675,0.0,6.024,6.428,0.0,0.1,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-05-29,5436.0,0.0,148.0,177.0,2.0,2.571,199.675,0.0,5.436,6.502,0.073,0.094,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-05-30,5904.0,468.0,214.857,191.0,14.0,4.571,216.865,17.191,7.892,7.016,0.514,0.168,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-05-31,5904.0,0.0,144.857,191.0,0.0,3.714,216.865,0.0,5.321,7.016,0.0,0.136,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-01,6397.0,493.0,215.286,199.0,8.0,4.857,234.974,18.109,7.908,7.31,0.294,0.178,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-02,6585.0,188.0,164.143,200.0,1.0,3.571,241.88,6.906,6.029,7.346,0.037,0.131,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-03,6585.0,0.0,164.143,200.0,0.0,3.571,241.88,0.0,6.029,7.346,0.0,0.131,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-04,6789.0,204.0,193.286,203.0,3.0,4.0,249.373,7.493,7.1,7.457,0.11,0.147,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-05,7392.0,603.0,279.429,205.0,2.0,4.0,271.523,22.149,10.264,7.53,0.073,0.147,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-06,7599.0,207.0,242.143,212.0,7.0,3.0,279.126,7.604,8.894,7.787,0.257,0.11,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-07,7908.0,309.0,286.286,212.0,0.0,3.0,290.476,11.35,10.516,7.787,0.0,0.11,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-08,8060.0,152.0,237.571,212.0,0.0,1.857,296.059,5.583,8.726,7.787,0.0,0.068,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-09,8312.0,252.0,246.714,212.0,0.0,1.714,305.316,9.256,9.062,7.787,0.0,0.063,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-10,8681.0,369.0,299.429,212.0,0.0,1.714,318.87,13.554,10.999,7.787,0.0,0.063,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-11,8681.0,0.0,270.286,212.0,0.0,1.286,318.87,0.0,9.928,7.787,0.0,0.047,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-12,8681.0,0.0,184.143,212.0,0.0,1.0,318.87,0.0,6.764,7.787,0.0,0.037,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-13,8681.0,0.0,154.571,212.0,0.0,0.0,318.87,0.0,5.678,7.787,0.0,0.0,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-14,8681.0,0.0,110.429,212.0,0.0,0.0,318.87,0.0,4.056,7.787,0.0,0.0,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-15,9864.0,1183.0,257.714,276.0,64.0,9.143,362.324,43.454,9.466,10.138,2.351,0.336,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-16,9864.0,0.0,221.714,276.0,0.0,9.143,362.324,0.0,8.144,10.138,0.0,0.336,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-17,9864.0,0.0,169.0,276.0,0.0,9.143,362.324,0.0,6.208,10.138,0.0,0.336,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-18,9864.0,0.0,169.0,276.0,0.0,9.143,362.324,0.0,6.208,10.138,0.0,0.336,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-19,10638.0,774.0,279.571,282.0,6.0,10.0,390.754,28.431,10.269,10.358,0.22,0.367,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-20,11610.0,972.0,418.429,301.0,19.0,12.714,426.458,35.703,15.37,11.056,0.698,0.467,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-21,11892.0,282.0,458.714,303.0,2.0,13.0,436.816,10.358,16.849,11.13,0.073,0.478,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-22,12041.0,149.0,311.0,308.0,5.0,4.571,442.289,5.473,11.424,11.313,0.184,0.168,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-23,12270.0,229.0,343.714,313.0,5.0,5.286,450.701,8.412,12.625,11.497,0.184,0.194,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-24,12592.0,322.0,389.714,313.0,0.0,5.286,462.529,11.828,14.315,11.497,0.0,0.194,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-25,12592.0,0.0,389.714,313.0,0.0,5.286,462.529,0.0,14.315,11.497,0.0,0.194,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-26,12592.0,0.0,279.143,313.0,0.0,4.429,462.529,0.0,10.253,11.497,0.0,0.163,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-27,12592.0,0.0,140.286,313.0,0.0,1.714,462.529,0.0,5.153,11.497,0.0,0.063,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-28,12592.0,0.0,100.0,313.0,0.0,1.429,462.529,0.0,3.673,11.497,0.0,0.052,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-29,12592.0,0.0,78.714,313.0,0.0,0.714,462.529,0.0,2.891,11.497,0.0,0.026,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-06-30,12592.0,0.0,46.0,313.0,0.0,0.0,462.529,0.0,1.69,11.497,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-01,12592.0,0.0,0.0,313.0,0.0,0.0,462.529,0.0,0.0,11.497,0.0,0.0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-02,12592.0,0.0,0.0,313.0,0.0,0.0,462.529,0.0,0.0,11.497,0.0,0.0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-03,12592.0,0.0,0.0,313.0,0.0,0.0,462.529,0.0,0.0,11.497,0.0,0.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-04,12592.0,0.0,0.0,313.0,0.0,0.0,462.529,0.0,0.0,11.497,0.0,0.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-05,12592.0,0.0,0.0,313.0,0.0,0.0,462.529,0.0,0.0,11.497,0.0,0.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-06,12592.0,0.0,0.0,313.0,0.0,0.0,462.529,0.0,0.0,11.497,0.0,0.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-07,14916.0,2324.0,332.0,359.0,46.0,6.571,547.894,85.365,12.195,13.187,1.69,0.241,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-08,14916.0,0.0,332.0,359.0,0.0,6.571,547.894,0.0,12.195,13.187,0.0,0.241,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-09,14916.0,0.0,332.0,359.0,0.0,6.571,547.894,0.0,12.195,13.187,0.0,0.241,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-10,14916.0,0.0,332.0,359.0,0.0,6.571,547.894,0.0,12.195,13.187,0.0,0.241,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-11,15173.0,257.0,368.714,359.0,0.0,6.571,557.334,9.44,13.544,13.187,0.0,0.241,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-12,15173.0,0.0,368.714,359.0,0.0,6.571,557.334,0.0,13.544,13.187,0.0,0.241,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-13,15173.0,0.0,368.714,359.0,0.0,6.571,557.334,0.0,13.544,13.187,0.0,0.241,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-14,15173.0,0.0,36.714,359.0,0.0,0.0,557.334,0.0,1.349,13.187,0.0,0.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-15,15173.0,0.0,36.714,359.0,0.0,0.0,557.334,0.0,1.349,13.187,0.0,0.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-16,16157.0,984.0,177.286,373.0,14.0,2.0,593.478,36.144,6.512,13.701,0.514,0.073,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-17,16157.0,0.0,177.286,373.0,0.0,2.0,593.478,0.0,6.512,13.701,0.0,0.073,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-18,16157.0,0.0,140.571,373.0,0.0,2.0,593.478,0.0,5.163,13.701,0.0,0.073,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-19,16157.0,0.0,140.571,373.0,0.0,2.0,593.478,0.0,5.163,13.701,0.0,0.073,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-20,16157.0,0.0,140.571,373.0,0.0,2.0,593.478,0.0,5.163,13.701,0.0,0.073,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-21,16522.0,365.0,192.714,382.0,9.0,3.286,606.885,13.407,7.079,14.032,0.331,0.121,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-22,16522.0,0.0,192.714,382.0,0.0,3.286,606.885,0.0,7.079,14.032,0.0,0.121,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-23,16522.0,0.0,52.143,382.0,0.0,1.286,606.885,0.0,1.915,14.032,0.0,0.047,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-24,16708.0,186.0,78.714,385.0,3.0,1.714,613.717,6.832,2.891,14.142,0.11,0.063,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-25,16708.0,0.0,78.714,385.0,0.0,1.714,613.717,0.0,2.891,14.142,0.0,0.063,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-26,16708.0,0.0,78.714,385.0,0.0,1.714,613.717,0.0,2.891,14.142,0.0,0.063,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-27,17110.0,402.0,136.143,391.0,6.0,2.571,628.484,14.766,5.001,14.362,0.22,0.094,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-28,17179.0,69.0,93.857,391.0,0.0,1.286,631.018,2.535,3.448,14.362,0.0,0.047,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-29,17255.0,76.0,104.714,391.0,0.0,1.286,633.81,2.792,3.846,14.362,0.0,0.047,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-30,17255.0,0.0,104.714,391.0,0.0,1.286,633.81,0.0,3.846,14.362,0.0,0.047,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-07-31,17255.0,0.0,78.143,391.0,0.0,0.857,633.81,0.0,2.87,14.362,0.0,0.031,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-08-01,17255.0,0.0,78.143,391.0,0.0,0.857,633.81,0.0,2.87,14.362,0.0,0.031,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-08-02,17255.0,0.0,78.143,391.0,0.0,0.857,633.81,0.0,2.87,14.362,0.0,0.031,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-08-03,17255.0,0.0,20.714,391.0,0.0,0.0,633.81,0.0,0.761,14.362,0.0,0.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-08-04,17718.0,463.0,77.0,391.0,0.0,0.0,650.817,17.007,2.828,14.362,0.0,0.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-08-05,17718.0,0.0,66.143,391.0,0.0,0.0,650.817,0.0,2.43,14.362,0.0,0.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-08-06,17718.0,0.0,66.143,391.0,0.0,0.0,650.817,0.0,2.43,14.362,0.0,0.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-08-07,17718.0,0.0,66.143,391.0,0.0,0.0,650.817,0.0,2.43,14.362,0.0,0.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-08-08,18042.0,324.0,112.429,395.0,4.0,0.571,662.718,11.901,4.13,14.509,0.147,0.021,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-08-09,18042.0,0.0,112.429,395.0,0.0,0.571,662.718,0.0,4.13,14.509,0.0,0.021,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-08-10,18042.0,0.0,112.429,395.0,0.0,0.571,662.718,0.0,4.13,14.509,0.0,0.021,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-08-11,18213.0,171.0,70.714,398.0,3.0,1.0,668.999,6.281,2.597,14.619,0.11,0.037,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
CMR,Africa,Cameroon,2020-08-12,18263.0,50.0,77.857,401.0,3.0,1.429,670.835,1.837,2.86,14.73,0.11,0.052,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,27224262.0,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,,,2.735,1.3,59.29,0.563,,,,
